7.507050000000000e+0	4.734073900000000e-1
7.512050000000000e+0	4.715484770000000e-1
7.517050000000000e+0	4.696569509999999e-1
7.522050000000000e+0	4.679326130000000e-1
7.527050000000000e+0	4.658218490000000e-1
7.532050000000000e+0	4.637390910000000e-1
7.537050000000000e+0	4.617843670000000e-1
7.542050000000000e+0	4.599580300000000e-1
7.547050000000000e+0	4.579457689999999e-1
7.552050000000000e+0	4.559075849999999e-1
7.557050000000000e+0	4.538932759999999e-1
7.562050000000000e+0	4.518713060000000e-1
7.567050000000000e+0	4.499065770000000e-1
7.572050000000000e+0	4.477516040000000e-1
7.577050000000000e+0	4.456875880000000e-1
7.582050000000000e+0	4.436396670000000e-1
7.587050000000000e+0	4.414867370000000e-1
7.592050000000000e+0	4.395473670000000e-1
7.597050000000000e+0	4.374081450000000e-1
7.602050000000000e+0	4.354918500000000e-1
7.607050000000000e+0	4.336228440000001e-1
7.612050000000000e+0	4.319687310000000e-1
7.617050000000000e+0	4.301099260000000e-1
7.622050000000000e+0	4.283001710000001e-1
7.627050000000000e+0	4.264488700000000e-1
7.632050000000000e+0	4.247145320000000e-1
7.637050000000000e+0	4.229368180000001e-1
7.642050000000000e+0	4.213117119999999e-1
7.647050000000000e+0	4.196922629999999e-1
7.652050000000000e+0	4.182237930000000e-1
7.657050000000000e+0	4.167466430000000e-1
7.662050000000000e+0	4.154002560000000e-1
7.667050000000000e+0	4.140568350000000e-1
7.672050000000000e+0	4.130420940000000e-1
7.677050000000000e+0	4.123588410000000e-1
7.682050000000000e+0	4.118608690000000e-1
7.687050000000000e+0	4.121965270000000e-1
7.687350000000000e+0	4.122445139999999e-1
7.687650000000000e+0	4.123528000000000e-1
7.687950000000000e+0	4.122761950000000e-1
7.688250000000000e+0	4.123803430000000e-1
7.688550000000000e+0	4.124255500000000e-1
7.688850000000000e+0	4.125922580000000e-1
7.689150000000000e+0	4.125493040000000e-1
7.689450000000000e+0	4.127635860000000e-1
7.689750000000000e+0	4.127372590000000e-1
7.690050000000000e+0	4.128424050000000e-1
7.690350000000000e+0	4.129426240000000e-1
7.690650000000000e+0	4.130118160000000e-1
7.690950000000000e+0	4.132795299999999e-1
